school_number_id,university,university_full,state,SD,region,division,uni_size,size_class,uni_type,department_umbrella,position,gender,number,collector,verified
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,physics,instructor,male,8,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,physics,instructor,female,3,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,physics,tt,male,9,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,physics,tt,female,7,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,physics,instructor,male,0,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,physics,instructor,female,0,NS,y
7,UWStout,University of Wisconsin Stout,Wisconsin,n,midwest,e_n_central,10000,large,R2,biology,tt,female,5,dg,y
7,UWStout,University of Wisconsin Stout,Wisconsin,n,midwest,e_n_central,10000,large,R2,biology,tt,male,5,dg,y
7,UWStout,University of Wisconsin Stout,Wisconsin,n,midwest,e_n_central,10000,large,R2,biology,instructor,female,3,dg,y
7,UWStout,University of Wisconsin Stout,Wisconsin,n,midwest,e_n_central,10000,large,R2,biology,instructor,male,2,dg,y
7,UWStout,University of Wisconsin Stout,Wisconsin,n,midwest,e_n_central,10000,large,R2,engineering,tt,female,6,dg,y
7,UWStout,University of Wisconsin Stout,Wisconsin,n,midwest,e_n_central,10000,large,R2,engineering,tt,male,19,dg,y
7,UWStout,University of Wisconsin Stout,Wisconsin,n,midwest,e_n_central,10000,large,R2,engineering,instructor,female,2,dg,y
7,UWStout,University of Wisconsin Stout,Wisconsin,n,midwest,e_n_central,10000,large,R2,engineering,instructor,male,6,dg,y
7,UWStout,University of Wisconsin Stout,Wisconsin,n,midwest,e_n_central,10000,large,R2,math,tt,female,11,dg,y
7,UWStout,University of Wisconsin Stout,Wisconsin,n,midwest,e_n_central,10000,large,R2,math,tt,male,20,dg,y
7,UWStout,University of Wisconsin Stout,Wisconsin,n,midwest,e_n_central,10000,large,R2,math,instructor,female,4,dg,y
7,UWStout,University of Wisconsin Stout,Wisconsin,n,midwest,e_n_central,10000,large,R2,math,instructor,male,6,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,biology,tt,female,9,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,biology,tt,male,19,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,biology,instructor,female,0,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,biology,instructor,male,2,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,chemistry,tt,female,3,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,chemistry,tt,male,9,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,chemistry,instructor,female,3,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,chemistry,instructor,male,1,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,comp_sci,tt,female,2,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,comp_sci,tt,male,5,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,comp_sci,instructor,female,2,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,comp_sci,instructor,male,2,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,engineering,tt,female,9,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,engineering,tt,male,50,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,engineering,instructor,female,3,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,engineering,instructor,male,5,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,math,tt,female,3,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,math,tt,male,16,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,math,instructor,female,2,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,math,instructor,male,5,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,physics,tt,female,0,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,physics,tt,male,11,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,physics,instructor,female,1,dg,y
17,UWyoming,University of Wyoming,Wyoming,n,west,mountain,12600,large,R2,physics,instructor,male,2,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,biology,tt,female,7,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,biology,tt,male,3,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,biology,instructor,female,1,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,biology,instructor,male,0,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,chemistry,tt,female,2,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,chemistry,tt,male,6,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,chemistry,instructor,female,0,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,chemistry,instructor,male,0,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,comp_sci,tt,female,1,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,comp_sci,tt,male,2,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,comp_sci,instructor,female,2,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,comp_sci,instructor,male,2,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,engineering,tt,female,5,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,engineering,tt,male,18,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,engineering,instructor,female,0,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,engineering,instructor,male,0,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,math ,tt,female,5,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,math ,tt,male,6,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,math ,instructor,female,0,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,math ,instructor,male,1,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,physics,tt,female,1,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,physics,tt,male,5,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,physics,instructor,female,0,dg,y
8,Valpo,Valparaiso University,Indiana,n,midwest,e_n_central,5000,medium,R2,physics,instructor,male,0,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,biology,tt,female,8,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,biology,tt,male,12,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,biology,instructor,female,3,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,biology,instructor,male,2,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,chemistry,tt,female,6,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,chemistry,tt,male,11,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,chemistry,instructor,female,1,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,chemistry,instructor,male,4,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,comp_sci,tt,female,5,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,comp_sci,tt,male,13,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,comp_sci,instructor,female,0,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,comp_sci,instructor,male,0,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,engineering,tt,female,6,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,engineering,tt,male,3,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,engineering,instructor,female,1,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,engineering,instructor,male,1,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,math,tt,female,6,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,math,tt,male,9,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,math,instructor,female,1,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,math,instructor,male,1,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,physics ,tt,female,2,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,physics ,tt,male,13,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,physics ,instructor,female,0,dg,y
84,WFU,Wake Forest University,North Carolina,n,south,s_atlantic,7500,medium,R2,physics ,instructor,male,1,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,biology,tt,female,11,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,biology,tt,male,22,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,biology,instructor,female,9,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,biology,instructor,male,5,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,chemistry,tt,female,4,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,chemistry,tt,male,15,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,chemistry,instructor,female,3,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,chemistry,instructor,male,7,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,engineering,tt,female,18,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,engineering,tt,male,86,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,engineering,instructor,female,7,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,engineering,instructor,male,26,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,math,tt,female,7,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,math,tt,male,22,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,math,instructor,female,13,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,math,instructor,male,12,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,physics,tt,female,3,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,physics,tt,male,16,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,physics,instructor,female,1,dg,y
34,WSU,Washington State University,Washington,n,west,pacific,29700,large,R1,physics,instructor,male,3,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,biology,instructor,female,1,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,biology,instructor,male,1,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,biology,tt,female,10,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,biology,tt,male,15,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,chemistry,instructor,female,3,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,chemistry,instructor,male,1,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,chemistry,tt,female,9,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,chemistry,tt,male,20,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,engineering,tt,female,22,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,engineering,tt,male,101,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,engineering,instructor,female,1,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,engineering,instructor,male,12,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,math,tt,female,4,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,math,tt,male,21,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,math,instructor,female,7,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,math,instructor,male,8,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,physics ,instructor,female,0,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,physics ,instructor,male,0,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,physics ,tt,female,3,dg,y
60,WSU,Wayne State University,Michigan,n,midwest,e_n_central,27222,large,R1,physics ,tt,male,26,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,biology,tt,female,7,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,biology,tt,male,11,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,biology,instructor,female,8,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,biology,instructor,male,3,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,chemistry,tt,female,6,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,chemistry,tt,male,12,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,chemistry,instructor,female,5,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,chemistry,instructor,male,6,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,comp_sci,tt,female,6,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,comp_sci,tt,male,22,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,comp_sci,instructor,female,3,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,comp_sci,instructor,male,12,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,engineering,tt,female,16,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,engineering,tt,male,80,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,engineering,instructor,female,5,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,engineering,instructor,male,19,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,math,tt,female,8,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,math,tt,male,24,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,math,instructor,female,13,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,math,instructor,male,14,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,physics ,tt,female,7,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,physics ,tt,male,18,dg,y
118,WVU,West Virginia University,West Virginia,n,south,s_atlantic,28700,large,R1,physics ,instructor,female,1,dg,y
